rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code
pull_request_commit,6,eneim,Toro,eneim,2016-02-02 08:52:05+00:00,"Support extras features, for example Video player's life cycler, video thumbnail, etc",a1679bc6edb2384d082a282d5ee13213a0c86616,,api.github.com,,false,[],[],[],[]
pull_request_commit,6,eneim,Toro,eneim,2016-02-02 08:58:00+00:00,Rename a method for clearer meaning,53640257ff86b89b90961c683cb40e9e3dee2bbb,,api.github.com,,false,[],[],[],[]
pull_request_commit,6,eneim,Toro,eneim,2016-02-02 13:34:34+00:00,"Various API changes, support kind of video playback life cycle",33a59e65cce235fd4ba4747f396dd5dfdd6daded,,api.github.com,,false,[],[],[],[]
pull_request_commit,6,eneim,Toro,eneim,2016-02-02 14:30:14+00:00,Various fixes,8a30ab4340eb26fd3527e1d04c418f065aa77fe7,,api.github.com,,false,[],[],[],[]
pull_request_commit,6,eneim,Toro,eneim,2016-02-02 14:30:33+00:00,Various fixes,c123c302d7793ab6686504bdbd3b97c0a60685ef,,api.github.com,,false,[],[],[],[]
pull_request_commit,6,eneim,Toro,eneim,2016-02-02 14:32:11+00:00,Various fixes,6d99eb60c4261fe0b2d861643aa8195ec946ca9e,,api.github.com,,false,[],[],[],[]
pull_request_commit,6,eneim,Toro,eneim,2016-02-02 23:22:24+00:00,Add sample for single video list,a0b3cc66fe29aae882d3cd16e51bb57d509ed6a5,,api.github.com,,false,[],[],[],[]
pull_request_commit,6,eneim,Toro,eneim,2016-02-03 02:29:02+00:00,Various fixes,0ade256f91035f007ff518750f4f82c91f9a8542,,api.github.com,,false,[],[],[],[]
pull_request_commit,6,eneim,Toro,eneim,2016-02-03 05:44:45+00:00,Refactor,99af3c6a430b668e6dc83960250a79f6ff6181cc,,api.github.com,,false,[],[],[],[]
pull_request_commit,6,eneim,Toro,eneim,2016-02-03 05:57:33+00:00,"Cleanup, bug fixes",359a0ce240cb7392ada40bf20f6cd250df0865a4,,api.github.com,,false,[],[],[],[]
pull_request_commit,6,eneim,Toro,eneim,2016-02-03 06:10:32+00:00,"Minor refactoring, cool placeholder added",c36cc02ad3ce8766685f828648a2ac1ee341618e,,api.github.com,,false,[],[],[],[]
issue_title,6,eneim,Toro,eneim,2016-02-03 06:11:41+00:00,,start issue,Feature/extras,api.github.com,,false,[],[],[],[]
pull_request_title,6,eneim,Toro,eneim,2016-02-03 06:11:41+00:00,,c36cc02ad3ce8766685f828648a2ac1ee341618e,Feature/extras,api.github.com,,false,[],[],[],[]
issue_closed,6,eneim,Toro,eneim,2016-02-03 06:11:47+00:00,,closed issue,Feature/extras,api.github.com,,false,[],[],[],[]
pull_request_merged,6,eneim,Toro,eneim,2016-02-03 06:11:47+00:00,Feature/extras,285b5d8a02a001130feb35075002b3ff58b05725,Pull request merge from eneim/Toro:feature/extras to eneim/Toro:master,api.github.com,,false,[],[],[],[]
