rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code
issue_title,23,eneim,Toro,mahesh2015,2016-03-14 13:43:47+00:00,"More than one video play simultaneously while scrolling from down to top and top to down.

It is unable to cancel last requested video from top position and  and previous top and current top both video play simultaneously.

This issue occur only when if request make to play and immediate scroll to another/next item/video in the list.

I have made changes in the library code to play video until 51% of top  view/video is visible on the screen/viewport (In MyHolder class). 

````
@Override public boolean wantsToPlay() {
        Rect childRect = new Rect();
        itemView.getGlobalVisibleRect(childRect, new Point());
        // wants to play if user could see at lease 0.51 of video
        return childRect.height() > mVideoView.getHeight() * 0.51
                && childRect.width() > mVideoView.getWidth() * 0.51;
    }
```

    @Override
    public float visibleAreaOffset() {
        Rect videoRect = getVideoRect();
        Rect parentRect = getRecyclerViewRect();
        if (parentRect != null /*&& !parentRect.contains(videoRect) && !parentRect.intersect(videoRect)*/) {
            return 0f;
        }
        float area = videoRect.height() * videoRect.width();
        float viewArea = getVideoView().getWidth() * getVideoView().getHeight();
        return viewArea <= 0f ? 1.f : area / viewArea;
    }` 
",start issue,Play more than one video simultaneously while scrolling down and top. ,api.github.com,,false,[],[],"[""@Override""]",[]
issue_comment,23,eneim,Toro,eneim,2016-03-14 13:50:46+00:00,"Thanks a lot. I'll work on this ASAP. At the mean time, please checkout develop-SNAPSHOT for a glance to see if it helps or improve your behaviour.",,,api.github.com,,false,[],[],[],[]
issue_comment,23,eneim,Toro,mahesh2015,2016-03-14 14:29:05+00:00,"My Logcat.



`03-14 19:54:37.877 2791-2791/com.mpg.myapp D/MediaPlayer: setSubtitleAnchor in MediaPlayer
03-14 19:54:38.076 2791-5873/com.mpg.myapp W/MediaPlayer: info/warning (3, 0)
03-14 19:54:38.815 2791-2791/com.mpg.myapp D/MediaPlayer: setSubtitleAnchor in MediaPlayer
03-14 19:54:38.845 2791-3370/com.mpg.myapp I/MediaHTTPConnection: proxyName: 0.0.0.0 0
03-14 19:54:38.982 2791-5873/com.mpg.myapp I/MediaHTTPConnection: proxyName: 0.0.0.0 0
03-14 19:54:38.999 2791-5795/com.mpg.myapp I/MediaHTTPConnection: proxyName: 0.0.0.0 0
03-14 19:54:39.082 2791-5875/com.mpg.myapp I/MediaHTTPConnection: proxyName: 0.0.0.0 0
03-14 19:54:39.334 2791-5718/com.mpg.myapp I/MediaHTTPConnection: proxyName: 0.0.0.0 0
03-14 19:54:39.356 2791-5868/com.mpg.myapp I/MediaHTTPConnection: proxyName: 0.0.0.0 0
03-14 19:54:39.579 2791-5772/com.mpg.myapp I/MediaHTTPConnection: proxyName: 0.0.0.0 0
03-14 19:54:40.637 2791-2805/com.mpg.myapp I/MediaHTTPConnection: proxyName: 0.0.0.0 0
03-14 19:54:41.598 2791-5549/com.mpg.myapp I/MediaHTTPConnection: proxyName: 0.0.0.0 0
03-14 19:54:41.646 2791-2791/com.mpg.myapp I/MemoryCache: MemoryCache will use up to 8.0MB
03-14 19:54:41.666 2791-2803/com.mpg.myapp I/MediaHTTPConnection: proxyName: 0.0.0.0 0
03-14 19:54:41.672 2791-9369/com.mpg.myapp I/MemoryCache: cache size=921600 length=1
03-14 19:54:41.713 2791-2791/com.mpg.myapp W/MediaPlayer: Couldn't open file on client side; trying server side: java.io.FileNotFoundException: No content provider: http://waay.videodownload.worldnow.com/WAAY_20160309235231253AA.mp4
03-14 19:54:41.716 2791-2791/com.mpg.myapp W/MediaPlayer: setScreenOnWhilePlaying(true) is ineffective without a SurfaceHolder
03-14 19:54:41.743 2791-2803/com.mpg.myapp I/MediaHTTPConnection: proxyName: 0.0.0.0 0
03-14 19:54:41.753 2791-2791/com.mpg.myapp I/MemoryCache: MemoryCache will use up to 8.0MB
03-14 19:54:41.774 2791-2791/com.mpg.myapp W/MediaPlayer: Couldn't open file on client side; trying server side: java.io.FileNotFoundException: No content provider: http://waay.videodownload.worldnow.com/WAAY_20160308235436147AA.mp4
03-14 19:54:41.775 2791-9375/com.mpg.myapp I/MemoryCache: cache size=921600 length=1
03-14 19:54:41.777 2791-2791/com.mpg.myapp W/MediaPlayer: setScreenOnWhilePlaying(true) is ineffective without a SurfaceHolder
03-14 19:54:41.781 2791-2791/com.mpg.myapp D/AudioManager: AudioManager dispatching onAudioFocusChange(1) for android.media.AudioManager@f6fdbd3com.mpg.myapp.VideoPlayingActivity@fcd1310
03-14 19:54:41.782 2791-2791/com.mpg.myapp D/AudioManager: AudioManager dispatching onAudioFocusChange(-1) for android.media.AudioManager@f6fdbd3com.mpg.myapp.VideoPlayingActivity@fcd1310
03-14 19:54:41.782 2791-5607/com.mpg.myapp I/MediaHTTPConnection: proxyName: 0.0.0.0 0
03-14 19:54:41.832 2791-2791/com.mpg.myapp I/MemoryCache: MemoryCache will use up to 8.0MB
03-14 19:54:41.851 2791-9380/com.mpg.myapp I/MemoryCache: cache size=921600 length=1
03-14 19:54:41.857 2791-2791/com.mpg.myapp W/MediaPlayer: Couldn't open file on client side; trying server side: java.io.FileNotFoundException: No content provider: http://waay.videodownload.worldnow.com/WAAY_20160307235359957AA.mp4
03-14 19:54:41.857 2791-9381/com.mpg.myapp I/MemoryCache: cache size=1843200 length=2
03-14 19:54:41.860 2791-2791/com.mpg.myapp W/MediaPlayer: setScreenOnWhilePlaying(true) is ineffective without a SurfaceHolder
03-14 19:54:41.862 2791-5772/com.mpg.myapp I/MediaHTTPConnection: proxyName: 0.0.0.0 0
03-14 19:54:41.866 2791-2791/com.mpg.myapp W/MediaPlayer: Couldn't open file on client side; trying server side: java.io.FileNotFoundException: No content provider: http://waay.videodownload.worldnow.com/WAAY_20160307103344827AA.mp4
03-14 19:54:41.867 2791-2791/com.mpg.myapp W/MediaPlayer: setScreenOnWhilePlaying(true) is ineffective without a SurfaceHolder
03-14 19:54:41.871 2791-5875/com.mpg.myapp I/MediaHTTPConnection: proxyName: 0.0.0.0 0
03-14 19:54:41.874 2791-2791/com.mpg.myapp D/AudioManager: AudioManager dispatching onAudioFocusChange(1) for android.media.AudioManager@f6fdbd3com.mpg.myapp.VideoPlayingActivity@fcd1310
03-14 19:54:41.874 2791-2791/com.mpg.myapp D/AudioManager: AudioManager dispatching onAudioFocusChange(-1) for android.media.AudioManager@f6fdbd3com.mpg.myapp.VideoPlayingActivity@fcd1310
03-14 19:54:41.894 2791-9386/com.mpg.myapp I/MemoryCache: cache size=921600 length=2
03-14 19:54:41.917 2791-2791/com.mpg.myapp I/MemoryCache: MemoryCache will use up to 8.0MB
03-14 19:54:41.930 2791-5802/com.mpg.myapp I/MediaHTTPConnection: proxyName: 0.0.0.0 0
03-14 19:54:41.931 2791-9387/com.mpg.myapp I/MemoryCache: cache size=921600 length=1
03-14 19:54:41.948 2791-2791/com.mpg.myapp I/MemoryCache: MemoryCache will use up to 8.0MB
03-14 19:54:41.965 2791-2791/com.mpg.myapp W/MediaPlayer: Couldn't open file on client side; trying server side: java.io.FileNotFoundException: No content provider: http://waay.videodownload.worldnow.com/WAAY_20160304234635903AA.mp4
03-14 19:54:41.967 2791-9389/com.mpg.myapp I/MemoryCache: cache size=921600 length=1
03-14 19:54:41.968 2791-2791/com.mpg.myapp W/MediaPlayer: setScreenOnWhilePlaying(true) is ineffective without a SurfaceHolder
03-14 19:54:41.971 2791-5795/com.mpg.myapp I/MediaHTTPConnection: proxyName: 0.0.0.0 0
03-14 19:54:41.978 2791-2791/com.mpg.myapp W/MediaPlayer: Couldn't open file on client side; trying server side: java.io.FileNotFoundException: No content provider: http://waay.videodownload.worldnow.com/WAAY_20160304111329910AA.mp4
03-14 19:54:41.980 2791-2791/com.mpg.myapp W/MediaPlayer: setScreenOnWhilePlaying(true) is ineffective without a SurfaceHolder
03-14 19:54:41.985 2791-5874/com.mpg.myapp I/MediaHTTPConnection: proxyName: 0.0.0.0 0
03-14 19:54:41.985 2791-2791/com.mpg.myapp W/MediaPlayer: Couldn't open file on client side; trying server side: java.io.FileNotFoundException: No content provider: http://waay.videodownload.worldnow.com/WAAY_20160303234544933AA.mp4
03-14 19:54:41.987 2791-2791/com.mpg.myapp W/MediaPlayer: setScreenOnWhilePlaying(true) is ineffective without a SurfaceHolder
03-14 19:54:41.989 2791-3370/com.mpg.myapp I/MediaHTTPConnection: proxyName: 0.0.0.0 0
03-14 19:54:41.991 2791-2791/com.mpg.myapp D/AudioManager: AudioManager dispatching onAudioFocusChange(1) for android.media.AudioManager@f6fdbd3com.mpg.myapp.VideoPlayingActivity@fcd1310
03-14 19:54:41.991 2791-2791/com.mpg.myapp D/AudioManager: AudioManager dispatching onAudioFocusChange(-1) for android.media.AudioManager@f6fdbd3com.mpg.myapp.VideoPlayingActivity@fcd1310
03-14 19:54:41.991 2791-2791/com.mpg.myapp D/AudioManager: AudioManager dispatching onAudioFocusChange(1) for android.media.AudioManager@f6fdbd3com.mpg.myapp.VideoPlayingActivity@fcd1310
03-14 19:54:42.010 2791-2791/com.mpg.myapp I/MemoryCache: MemoryCache will use up to 8.0MB
03-14 19:54:42.032 2791-9396/com.mpg.myapp I/MemoryCache: cache size=921600 length=1
03-14 19:54:42.043 2791-5802/com.mpg.myapp I/MediaHTTPConnection: proxyName: 0.0.0.0 0
03-14 19:54:42.066 2791-2791/com.mpg.myapp I/MemoryCache: MemoryCache will use up to 8.0MB
03-14 19:54:42.081 2791-9398/com.mpg.myapp I/MemoryCache: cache size=921600 length=1
03-14 19:54:42.099 2791-2791/com.mpg.myapp I/MemoryCache: MemoryCache will use up to 8.0MB
03-14 19:54:42.115 2791-9401/com.mpg.myapp I/MemoryCache: cache size=921600 length=1
03-14 19:54:42.138 2791-2791/com.mpg.myapp I/MemoryCache: MemoryCache will use up to 8.0MB
03-14 19:54:42.154 2791-2791/com.mpg.myapp W/MediaPlayer: Couldn't open file on client side; trying server side: java.io.FileNotFoundException: No content provider: http://waay.videodownload.worldnow.com/WAAY_20160302234441920AA.mp4
03-14 19:54:42.157 2791-2791/com.mpg.myapp W/MediaPlayer: setScreenOnWhilePlaying(true) is ineffective without a SurfaceHolder
03-14 19:54:42.160 2791-5535/com.mpg.myapp I/MediaHTTPConnection: proxyName: 0.0.0.0 0
03-14 19:54:42.162 2791-9404/com.mpg.myapp I/MemoryCache: cache size=921600 length=1
03-14 19:54:42.164 2791-2791/com.mpg.myapp W/MediaPlayer: Couldn't open file on client side; trying server side: java.io.FileNotFoundException: No content provider: http://waay.videodownload.worldnow.com/WAAY_20160302185020390AA.mp4
03-14 19:54:42.165 2791-2791/com.mpg.myapp W/MediaPlayer: setScreenOnWhilePlaying(true) is ineffective without a SurfaceHolder
03-14 19:54:42.167 2791-2803/com.mpg.myapp I/MediaHTTPConnection: proxyName: 0.0.0.0 0
03-14 19:54:42.169 2791-2791/com.mpg.myapp W/MediaPlayer: Couldn't open file on client side; trying server side: java.io.FileNotFoundException: No content provider: http://waay.videodownload.worldnow.com/WAAY_20160302001031353AA.mp4
03-14 19:54:42.171 2791-2791/com.mpg.myapp W/MediaPlayer: setScreenOnWhilePlaying(true) is ineffective without a SurfaceHolder
03-14 19:54:42.173 2791-5755/com.mpg.myapp I/MediaHTTPConnection: proxyName: 0.0.0.0 0
03-14 19:54:42.176 2791-2791/com.mpg.myapp D/AudioManager: AudioManager dispatching onAudioFocusChange(-1) for android.media.AudioManager@f6fdbd3com.mpg.myapp.VideoPlayingActivity@fcd1310
03-14 19:54:42.204 2791-2791/com.mpg.myapp I/MemoryCache: MemoryCache will use up to 8.0MB
03-14 19:54:42.223 2791-9411/com.mpg.myapp I/MemoryCache: cache size=921600 length=1
03-14 19:54:42.239 2791-2791/com.mpg.myapp I/MemoryCache: MemoryCache will use up to 8.0MB
03-14 19:54:42.259 2791-9412/com.mpg.myapp I/MemoryCache: cache size=921600 length=1
03-14 19:54:42.260 2791-5772/com.mpg.myapp I/MediaHTTPConnection: proxyName: 0.0.0.0 0
03-14 19:54:42.269 2791-2791/com.mpg.myapp I/MemoryCache: MemoryCache will use up to 8.0MB
03-14 19:54:42.288 2791-9414/com.mpg.myapp I/MemoryCache: cache size=921600 length=1
03-14 19:54:42.304 2791-2791/com.mpg.myapp I/MemoryCache: MemoryCache will use up to 8.0MB
03-14 19:54:49.133 2791-5874/com.mpg.myapp I/MediaHTTPConnection: proxyName: 0.0.0.0 0
03-14 19:54:49.458 2791-9618/com.mpg.myapp I/MemoryCache: cache size=1843200 length=2
03-14 19:54:49.469 2791-2791/com.mpg.myapp W/MediaPlayer: Couldn't open file on client side; trying server side: java.io.FileNotFoundException: No content provider: http://waay.videodownload.worldnow.com/WAAY_20160226104830250AA.mp4
03-14 19:54:49.472 2791-2791/com.mpg.myapp W/MediaPlayer: setScreenOnWhilePlaying(true) is ineffective without a SurfaceHolder
03-14 19:54:49.478 2791-2791/com.mpg.myapp D/AudioManager: AudioManager dispatching onAudioFocusChange(-1) for android.media.AudioManager@f6fdbd3com.mpg.myapp.VideoPlayingActivity@fcd1310
03-14 19:54:49.482 2791-5549/com.mpg.myapp I/MediaHTTPConnection: proxyName: 0.0.0.0 0
03-14 19:54:49.911 2791-5755/com.mpg.myapp I/MediaHTTPConnection: proxyName: 0.0.0.0 0
03-14 19:54:50.020 2791-2791/com.mpg.myapp D/AudioManager: AudioManager dispatching onAudioFocusChange(1) for android.media.AudioManager@f6fdbd3com.mpg.myapp.VideoPlayingActivity@fcd1310
03-14 19:54:50.109 2791-2791/com.mpg.myapp I/MemoryCache: MemoryCache will use up to 8.0MB
03-14 19:54:50.127 2791-9632/com.mpg.myapp I/MemoryCache: cache size=921600 length=1
03-14 19:54:50.132 2791-2791/com.mpg.myapp W/MediaPlayer: Couldn't open file on client side; trying server side: java.io.FileNotFoundException: No content provider: http://waay.videodownload.worldnow.com/WAAY_20160226234736220AA.mp4
03-14 19:54:50.135 2791-2791/com.mpg.myapp W/MediaPlayer: setScreenOnWhilePlaying(true) is ineffective without a SurfaceHolder
03-14 19:54:50.138 2791-5718/com.mpg.myapp I/MediaHTTPConnection: proxyName: 0.0.0.0 0
03-14 19:54:50.141 2791-2791/com.mpg.myapp D/AudioManager: AudioManager dispatching onAudioFocusChange(-1) for android.media.AudioManager@f6fdbd3com.mpg.myapp.VideoPlayingActivity@fcd1310
03-14 19:54:51.574 2791-2791/com.mpg.myapp D/MediaPlayer: setSubtitleAnchor in MediaPlayer
03-14 19:54:52.086 2791-2791/com.mpg.myapp D/MediaPlayer: setSubtitleAnchor in MediaPlayer
03-14 19:54:52.113 2791-2791/com.mpg.myapp D/TextureVideoView: onSeekComplete() called with: mp = [android.media.MediaPlayer@90a3a29]
03-14 19:54:52.135 2791-2941/com.mpg.myapp I/MediaHTTPConnection: proxyName: 0.0.0.0 0
03-14 19:54:52.155 2791-2791/com.mpg.myapp D/MediaPlayer: setSubtitleAnchor in MediaPlayer
03-14 19:54:52.232 2791-5772/com.mpg.myapp W/MediaPlayer: info/warning (3, 0)
03-14 19:54:52.263 2791-5802/com.mpg.myapp W/MediaPlayer: info/warning (3, 0)`",,,api.github.com,,false,"[""http://waay.videodownload.worldnow.com/WAAY_20160226104830250AA.mp4"", ""http://waay.videodownload.worldnow.com/WAAY_20160226234736220AA.mp4"", ""http://waay.videodownload.worldnow.com/WAAY_20160302001031353AA.mp4"", ""http://waay.videodownload.worldnow.com/WAAY_20160302185020390AA.mp4"", ""http://waay.videodownload.worldnow.com/WAAY_20160302234441920AA.mp4"", ""http://waay.videodownload.worldnow.com/WAAY_20160303234544933AA.mp4"", ""http://waay.videodownload.worldnow.com/WAAY_20160304111329910AA.mp4"", ""http://waay.videodownload.worldnow.com/WAAY_20160304234635903AA.mp4"", ""http://waay.videodownload.worldnow.com/WAAY_20160307103344827AA.mp4"", ""http://waay.videodownload.worldnow.com/WAAY_20160307235359957AA.mp4"", ""http://waay.videodownload.worldnow.com/WAAY_20160308235436147AA.mp4"", ""http://waay.videodownload.worldnow.com/WAAY_20160309235231253AA.mp4""]",[],"[""@f6fdbd3com"", ""@fcd1310""]",[]
issue_comment,23,eneim,Toro,eneim,2016-04-06 01:22:39+00:00,"@mahesh2015 Hey there, are you still getting the issue? I have updated develop branch to latest code base. I believe that it could fix various issues including yours. But since I could not test all the case (which even UI testing couldn't), so it would be nice if you take a look and give some feedback. I would make a release base on current branch though.

You can get latest SNAPSHOT from develop by using this:

```compile 'com.github.eneim:Toro:develop-SNAPSHOT'```

Cheers!",,,api.github.com,,false,[],[],"[""@mahesh2015""]",[]
issue_comment,23,eneim,Toro,mahesh2015,2016-04-11 11:40:15+00:00,"Hello Nam,

I want to know one thing about your library. Is this library expired or 
removed from Git-hub after sometime/ year?.  If Yes, then suggest me an 
alternate solution/option for this library project.


Thanks
Mahesh.

-------------------
On 4/6/2016 6:52 AM, Nam Nguyen Hoai wrote:
>
> @mahesh2015 <https://github.com/mahesh2015> Hey there, are you still 
> getting the issue? I have updated develop branch to latest code base. 
> I believe that it could fix various issues including yours. But since 
> I could not test all the case (which even UI testing couldn't), so it 
> would be nice if you take a look and give some feedback. I would make 
> a release base on current branch though.
>
> You can get latest SNAPSHOT from develop by using this:
>
> |compile 'com.github.eneim:Toro:develop-SNAPSHOT'|
>
> Cheers!
>
> —
> You are receiving this because you were mentioned.
> Reply to this email directly or view it on GitHub 
> <https://github.com/eneim/Toro/issues/23#issuecomment-206064125>
>

-- 
----
Thanks & Warm Regards
Mahesh
Sr. App Developer,
Fusioni Technologies Pvt. Ltd.
Cont: +91 8010211159.

",,,api.github.com,,false,"[""https://github.com/eneim/Toro/issues/23#issuecomment-206064125"", ""https://github.com/mahesh2015""]","[{""raw"": ""https://github.com/eneim/Toro/issues/23"", ""refstyle"": ""url"", ""parts"": [""eneim"", ""Toro"", ""23"", """"]}]","[""@mahesh2015""]",[]
issue_comment,23,eneim,Toro,eneim,2016-04-11 13:41:58+00:00,"@mahesh2015 As long as github stays alive and jitpack.io keeps running the service, I think everything will be fine. I'll consider to migrate this repo to a more mature host (like maven) for back up, but I think you don't need to worry about.",,,api.github.com,,false,[],[],"[""@mahesh2015""]",[]
issue_comment,23,eneim,Toro,mahesh2015,2016-04-12 11:29:25+00:00,"Hi Nam,
I am facing one more problem in Toro Lib i,e.
 If i am using frame Layout and i have two or more view as shown in screen shot.( bottom of the page are tab Buttons after tapping on these buttons, views are changed (add/removed ) from Frame layout).
My problem is that
After start of the application.
1 .First time when View is opened it play wrong video(2nd item) as in screen shot .
2. And Second problem is After next visit to this view does not play any video in list (until list does not scrolled ).

I am using this strategy
        Toro.init(this);
        Toro.setStrategy(Toro.Strategies.FIRST_PLAYABLE_TOP_DOWN);
please suggest some idea. ASAP
![error_autoplay](https://cloud.githubusercontent.com/assets/10514274/14458310/ed5c6662-00cd-11e6-84ae-c1154d5e8a33.jpg)

Thanks
Mahesh.",,,api.github.com,,false,"[""https://cloud.githubusercontent.com/assets/10514274/14458310/ed5c6662-00cd-11e6-84ae-c1154d5e8a33.jpg""]",[],[],[]
issue_comment,23,eneim,Toro,eneim,2016-04-12 11:40:26+00:00,How you add/remove the View from FrameLayout? Are you using Fragments or just use a root FraneLayout and its dynamic Children?,,,api.github.com,,false,[],[],[],[]
issue_comment,23,eneim,Toro,mahesh2015,2016-04-12 11:44:01+00:00,"this is the code
```
 flContainer.removeAllViews();
 flContainer.addView(recycler_viewVideoList);
```
",,,api.github.com,,false,[],[],[],[]
issue_comment,23,eneim,Toro,eneim,2016-04-12 12:11:10+00:00,Why don't you use Fragment transaction instead? It could help your recyclerView to save a lot of useful information. Actually it could solve the 2-nd issue. Please reply if you need help.,,,api.github.com,,false,[],[],[],[]
