rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code
issue_title,17,eneim,Toro,brittonjg,2016-03-02 11:46:23+00:00,"Hi,

Thanks for the great library. I have been trying to implement this on a recommendation from a different library (FastAdapter), but I have noticed a couple of issues. I can post these a separate issues if required.

1. **Playback off screen** with a ViewPager - I have managed to combat that before with `setUserVisibleHint` from the Fragment. Although I am not sure how you would do this with your implementation yet
2. **Playback off screen** whilst scrolling - If you scroll the play video off the screen, but then scroll very slightly whilst keeping it off the visible screen you can still hear the video playing even though it isn't visible. It seems like the visibility calculator isn't catching it for some reason. Either that or one of the next videos isn't switching from its Prepared state
3. **Looping** - I notice you have this kind of setup in the Toro strategies. When will this become available? I want to loop the videos continuously, but know when they have stopped before they loop again. Or should this be done when `onPlaybackStopped` is called, but you don't have access to a MediaPlayer, so I'm not sure how to loop back around.

All of these points I can replicate in the supplied demo application. I am using very short content ≈8 seconds long, with sounds. Hence why I noticed some of these issues.

I am testing this on an Nexus 5 running Android 5.0 using Toro 1.1.0.",start issue,Playback inconsistencies,api.github.com,,false,[],[],[],[]
issue_comment,17,eneim,Toro,eneim,2016-03-02 13:37:12+00:00,"Hi @brittonjg . Thanks for your detailed issue. I would like to response each point :D

1. Yeah ViewPager is a pain. I'm thinking of using GlobalFocusChangedListener to catch the ""in-screen"" RecyclerView. There is 2 points here: first - it is said that the ViewTreeObserver retrieved from view.getViewTreeObserver() is not always alive. second - Google's Youtube Player API use the same thing in between the onAttachToWindow and onDetachFromWindow. So I think this could solve the problem.

2. This is maybe my fault. I will investigate.

3. I want to research a little bit more. But in the meantime, it seems that loop playback is highly requested. I would try to do something in next release soon.

Hopefully 1.2.0 will come with the support for ViewPager's page changes and loop playback. So stay tune :D. Thanks for using this again. And please feel free to report whatever issue you have.",,,api.github.com,,false,[],[],"[""@brittonjg""]",[]
issue_comment,17,eneim,Toro,brittonjg,2016-03-02 13:45:17+00:00,"@eneim I only have the utmost respect for your library. I have tried my own implementations, other peoples and combinations of the above. This is just not a simple task, so I thank you for your work here!

Excellent news! Are you looking at days, weeks or longer for that release? I can always do some more investigation if it would help? The looping is definitely a must for me! :+1: Although it would be good to have some way of catching understanding when a loop has occurred, with a callback or something similar.",,,api.github.com,,false,[],[],"[""@eneim""]",[]
issue_comment,17,eneim,Toro,brittonjg,2016-03-02 14:41:01+00:00,"@eneim I have noticed that once a video plays, it is then triggered to play again when the user scrolls the list (as long as the bounds are still valid). This sometimes lags or doesn't render correctly.

Is the restarting of the content, the intended behavior?

Forgot to include, if I want to implement my own `ToroViewHolder`. Shouldn't the helper `VideoViewHolderHelper`be accessible to me? It won't work without it, but I don't seem to have access to it. Your sample works because `ToroViewHolder` is within the same package.",,,api.github.com,,false,[],[],"[""@eneim""]",[]
issue_comment,17,eneim,Toro,eneim,2016-03-02 14:45:49+00:00,"@brittonjg Thanks. For the later comment, I think I noticed it too and made a commit. I will release next one within 1 week or so, not too long :D. I'm reminding some minor fixes too, so please wait.",,,api.github.com,,false,[],[],"[""@brittonjg""]",[]
issue_comment,17,eneim,Toro,eneim,2016-03-07 08:52:10+00:00,"hi @brittonjg , could you use this to test with your current issues?

```compile 'com.github.eneim:Toro:develop-SNAPSHOT'```

Except for the ViewPager issue, I tried to give a try on loop playback and some other tune up. Please take a look.",,,api.github.com,,false,[],[],"[""@brittonjg""]",[]
issue_comment,17,eneim,Toro,gouravd,2016-03-07 11:21:11+00:00,@eneim How to use the new Loop playback feature in 1.2.0?,,,api.github.com,,false,[],[],"[""@eneim""]",[]
issue_comment,17,eneim,Toro,brittonjg,2016-03-07 11:47:00+00:00,"@gouravd I have only just started looking at the changes, but I think it should be something like the below.

![image](https://cloud.githubusercontent.com/assets/12110204/13568602/4803e490-e45a-11e5-919d-6049e6250e77.png)",,,api.github.com,,false,"[""https://cloud.githubusercontent.com/assets/12110204/13568602/4803e490-e45a-11e5-919d-6049e6250e77.png""]",[],"[""@gouravd""]",[]
issue_comment,17,eneim,Toro,eneim,2016-03-07 11:53:34+00:00,Forgot to tell. I updated the draft for 1.2.0 on CHANGELOG.md. Please take a look.,,,api.github.com,,false,[],[],[],[]
issue_comment,17,eneim,Toro,brittonjg,2016-03-07 12:17:06+00:00,"@gouravd That seems to be working correctly for me. What is your issue?

@eneim Things I have noticed:

1. VideoViewHolderHelper - This is still private, so from what I can tell it's impossible to implement ToroPlayer directly.
2. Looping - Seems to be working great! It would still be good to have a callback to know when it has looped. `onPlaybackStopped` doesn't get fired and the position never quite reaches the duration in `onPlaybackProgress`
3. I still seem to have videos that aren't visible playing. This is without changing fragment. I'll try to investigate why this is happening.",,,api.github.com,,false,[],[],"[""@eneim"", ""@gouravd""]",[]
